"V1"|"V2"
"6552"|"105993"|"106034"
"6553"|"105993"|"105547"
"6554"|"105993"|"105233"
"6555"|"105993"|"105963"
"6556"|"105993"|"106790"
"6557"|"106002"|"109029"
"6558"|"106002"|"103675"
"6559"|"106002"|"103962"
"6560"|"106002"|"102276"
"6561"|"106002"|"105897"
"6562"|"106002"|"110034"
"6563"|"106002"|"106426"
"6564"|"106002"|"107735"
"6565"|"106002"|"103299"
"6566"|"106002"|"107950"
"6567"|"106002"|"109641"
"6568"|"106002"|"102005"
"6569"|"106005"|"109545"
"6570"|"106005"|"105943"
"6571"|"106005"|"105700"
"6572"|"106009"|"109516"
"6573"|"106009"|"102172"
"6574"|"106009"|"107818"
"6575"|"106009"|"106260"
"6576"|"106009"|"105988"
"6577"|"106009"|"102970"
"6578"|"106009"|"106628"
"6579"|"106009"|"105949"
"6580"|"106009"|"102129"
"6581"|"106009"|"107605"
"6582"|"106009"|"103007"
"6583"|"106009"|"109359"
"6584"|"106009"|"103419"
"6585"|"106009"|"102179"
"6586"|"106009"|"105186"
"6587"|"106010"|"104271"
"6588"|"106010"|"108753"
"6589"|"106010"|"106555"
"6590"|"106010"|"101627"
"6591"|"106010"|"107058"
"6592"|"106010"|"101149"
"6593"|"106010"|"101361"
"6594"|"106010"|"106701"
"6595"|"106013"|"106981"
"6596"|"106014"|"107086"
"6597"|"106014"|"109632"
"6598"|"106014"|"109830"
"6599"|"106014"|"109970"
"6600"|"106014"|"103845"
"6601"|"106014"|"106009"
"6602"|"106014"|"109306"
"6603"|"106014"|"102176"
"6604"|"106014"|"105734"
"6605"|"106014"|"108444"
"6606"|"106014"|"102276"
"6607"|"106014"|"107122"
"6608"|"106014"|"100109"
"6609"|"106014"|"104777"
"6610"|"106014"|"103419"
"6611"|"106017"|"109192"
"6612"|"106017"|"107377"
"6613"|"106017"|"105616"
"6614"|"106017"|"107537"
"6615"|"106017"|"105549"
"6616"|"106017"|"106507"
"6617"|"106017"|"105774"
"6618"|"106019"|"105550"
"6619"|"106019"|"105787"
"6620"|"106019"|"106034"
"6621"|"106019"|"106215"
"6622"|"106019"|"107231"
"6623"|"106019"|"105811"
"6624"|"106019"|"106241"
"6625"|"106019"|"107698"
"6626"|"106019"|"106196"
"6627"|"106019"|"107618"
"6628"|"106019"|"105735"
"6629"|"106019"|"106420"
"6630"|"106019"|"107002"
"6631"|"106019"|"105604"
"6632"|"106019"|"106121"
"6633"|"106020"|"106790"
"6634"|"106020"|"108737"
"6635"|"106021"|"105943"
"6636"|"106021"|"106005"
"6637"|"106022"|"105790"
"6638"|"106022"|"105949"
"6639"|"106022"|"106260"
"6640"|"106022"|"106465"
"6641"|"106022"|"109803"
"6642"|"106022"|"109210"
"6643"|"106022"|"105721"
"6644"|"106022"|"106373"
"6645"|"106032"|"105559"
"6646"|"106032"|"105828"
"6647"|"106032"|"106047"
"6648"|"106034"|"105533"
"6649"|"106034"|"105766"
"6650"|"106034"|"105823"
"6651"|"106034"|"105637"
"6652"|"106034"|"105868"
"6653"|"106034"|"105715"
"6654"|"106034"|"106142"
"6655"|"106034"|"105581"
"6656"|"106034"|"106224"
"6657"|"106034"|"106230"
"6658"|"106034"|"107231"
"6659"|"106034"|"106166"
"6660"|"106034"|"105582"
"6661"|"106034"|"106120"
"6662"|"106034"|"105722"
"6663"|"106036"|"106911"
"6664"|"106036"|"108040"
"6665"|"106036"|"103232"
"6666"|"106036"|"106375"
"6667"|"106036"|"105247"
"6668"|"106036"|"107717"
"6669"|"106036"|"104861"
"6670"|"106036"|"106260"
"6671"|"106038"|"105676"
"6672"|"106039"|"105550"
"6673"|"106039"|"109094"
"6674"|"106039"|"105637"
"6675"|"106039"|"105963"
"6676"|"106039"|"105547"
"6677"|"106042"|"107312"
"6678"|"106042"|"105749"
"6679"|"106042"|"105751"
"6680"|"106042"|"105862"
"6681"|"106042"|"105233"
"6682"|"106042"|"107324"
"6683"|"106042"|"106215"
"6684"|"106042"|"106092"
"6685"|"106042"|"105973"
"6686"|"106042"|"105596"
"6687"|"106042"|"105745"
"6688"|"106042"|"105817"
"6689"|"106042"|"107729"
"6690"|"106042"|"107653"
"6691"|"106044"|"105780"
"6692"|"106044"|"105715"
"6693"|"106044"|"107534"
"6694"|"106044"|"107812"
"6695"|"106044"|"105620"
"6696"|"106044"|"105749"
"6697"|"106044"|"106135"
"6698"|"106047"|"106032"
"6699"|"106054"|"106694"
"6700"|"106055"|"105842"
"6701"|"106067"|"106107"
"6702"|"106067"|"106625"
"6703"|"106071"|"106718"
"6704"|"106076"|"106586"
"6705"|"106076"|"106203"
"6706"|"106079"|"105795"
"6707"|"106079"|"104434"
"6708"|"106079"|"106426"
"6709"|"106079"|"103773"
"6710"|"106079"|"107950"
"6711"|"106079"|"101829"
"6712"|"106080"|"105572"
"6713"|"106080"|"105733"
"6714"|"106080"|"106194"
"6715"|"106080"|"106196"
"6716"|"106080"|"105787"
"6717"|"106080"|"110169"
"6718"|"106080"|"105516"
"6719"|"106080"|"107234"
"6720"|"106080"|"105862"
"6721"|"106080"|"105845"
"6722"|"106080"|"106120"
"6723"|"106080"|"105786"
"6724"|"106080"|"109132"
"6725"|"106080"|"105962"
"6726"|"106080"|"107600"
"6727"|"106092"|"106229"
"6728"|"106092"|"105563"
"6729"|"106092"|"105880"
"6730"|"106092"|"106379"
"6731"|"106092"|"106042"
"6732"|"106092"|"105816"
"6733"|"106092"|"107653"
"6734"|"106092"|"105914"
"6735"|"106092"|"105875"
"6736"|"106092"|"105749"
"6737"|"106092"|"107312"
"6738"|"106092"|"105732"
"6739"|"106095"|"106665"
"6740"|"106095"|"106625"
"6741"|"106095"|"107645"
"6742"|"106099"|"103866"
"6743"|"106100"|"105572"
"6744"|"106100"|"105823"
"6745"|"106100"|"107618"
"6746"|"106100"|"105559"
"6747"|"106100"|"105735"
"6748"|"106100"|"105766"
"6749"|"106100"|"106166"
"6750"|"106100"|"105963"
"6751"|"106100"|"105708"
"6752"|"106100"|"106267"
"6753"|"106100"|"107324"
"6754"|"106100"|"106209"
"6755"|"106100"|"105722"
"6756"|"106100"|"105977"
"6757"|"106100"|"106194"
"6758"|"106107"|"105660"
"6759"|"106107"|"107646"
"6760"|"106107"|"107780"
"6761"|"106108"|"105612"
"6762"|"106117"|"105612"
"6763"|"106117"|"107537"
"6764"|"106117"|"109211"
"6765"|"106117"|"106507"
"6766"|"106117"|"105939"
"6767"|"106117"|"105774"
"6768"|"106117"|"105616"
"6769"|"106117"|"105699"
"6770"|"106117"|"105700"
"6771"|"106117"|"109290"
"6772"|"106117"|"106273"
"6773"|"106119"|"106267"
"6774"|"106119"|"107324"
"6775"|"106119"|"105533"
"6776"|"106119"|"105745"
"6777"|"106119"|"107600"
"6778"|"106119"|"107618"
"6779"|"106119"|"106194"
"6780"|"106119"|"109662"
"6781"|"106119"|"105662"
"6782"|"106119"|"107534"
"6783"|"106119"|"105766"
"6784"|"106119"|"106196"
"6785"|"106119"|"107712"
"6786"|"106119"|"108729"
"6787"|"106119"|"107141"
"6788"|"106120"|"105637"
"6789"|"106120"|"106080"
"6790"|"106120"|"105559"
"6791"|"106120"|"109094"
"6792"|"106120"|"106019"
"6793"|"106120"|"105828"
"6794"|"106120"|"107618"
"6795"|"106120"|"110169"
"6796"|"106120"|"106209"
"6797"|"106120"|"106215"
"6798"|"106120"|"105581"
"6799"|"106120"|"105993"
"6800"|"106120"|"107839"
"6801"|"106120"|"106034"
"6802"|"106120"|"106166"
"6803"|"106121"|"105547"
"6804"|"106121"|"105637"
"6805"|"106121"|"106019"
"6806"|"106121"|"106166"
"6807"|"106122"|"107122"
"6808"|"106122"|"104410"
"6809"|"106122"|"106911"
"6810"|"106122"|"105949"
"6811"|"106122"|"105789"
"6812"|"106122"|"106790"
"6813"|"106129"|"109830"
"6814"|"106129"|"106249"
"6815"|"106129"|"106981"
"6816"|"106129"|"105949"
"6817"|"106129"|"105888"
"6818"|"106135"|"105828"
"6819"|"106135"|"106224"
"6820"|"106135"|"105993"
"6821"|"106135"|"105581"
"6822"|"106135"|"105564"
"6823"|"106135"|"107390"
"6824"|"106135"|"105620"
"6825"|"106135"|"105745"
"6826"|"106135"|"105845"
"6827"|"106135"|"105832"
"6828"|"106135"|"105787"
"6829"|"106135"|"106080"
"6830"|"106135"|"105567"
"6831"|"106135"|"107534"
"6832"|"106135"|"106166"
"6833"|"106136"|"106255"
"6834"|"106136"|"105577"
"6835"|"106136"|"105836"
"6836"|"106136"|"110525"
"6837"|"106142"|"105516"
"6838"|"106142"|"106229"
"6839"|"106142"|"105811"
"6840"|"106142"|"106019"
"6841"|"106142"|"106209"
"6842"|"106142"|"105596"
"6843"|"106142"|"106034"
"6844"|"106142"|"105581"
"6845"|"106142"|"106194"
"6846"|"106142"|"106119"
"6847"|"106142"|"106196"
"6848"|"106142"|"107618"
"6849"|"106142"|"107781"
"6850"|"106142"|"105572"
"6851"|"106142"|"108729"
"6852"|"106146"|"109819"
"6853"|"106146"|"106789"
"6854"|"106146"|"106694"
"6855"|"106152"|"106804"
"6856"|"106152"|"105865"
"6857"|"106152"|"106694"
"6858"|"106154"|"107085"
"6859"|"106154"|"106120"
"6860"|"106154"|"106230"
"6861"|"106154"|"105733"
"6862"|"106154"|"107137"
"6863"|"106154"|"106166"
"6864"|"106154"|"107839"
"6865"|"106161"|"105717"
"6866"|"106161"|"105713"
"6867"|"106161"|"105676"
"6868"|"106161"|"105076"
"6869"|"106165"|"107780"
"6870"|"106165"|"105751"
"6871"|"106165"|"106042"
"6872"|"106165"|"107650"
"6873"|"106165"|"105732"
"6874"|"106166"|"107085"
"6875"|"106166"|"106224"
"6876"|"106166"|"105559"
"6877"|"106166"|"105977"
"6878"|"106166"|"107002"
"6879"|"106166"|"105564"
"6880"|"106166"|"107618"
"6881"|"106166"|"105845"
"6882"|"106166"|"105941"
"6883"|"106166"|"105823"
"6884"|"106166"|"105787"
"6885"|"106166"|"107231"
"6886"|"106166"|"105516"
"6887"|"106166"|"105571"
"6888"|"106166"|"105637"
"6889"|"106179"|"107168"
"6890"|"106179"|"105699"
"6891"|"106179"|"105549"
"6892"|"106179"|"106227"
"6893"|"106179"|"106255"
"6894"|"106179"|"105617"
"6895"|"106179"|"109545"
"6896"|"106179"|"106117"
"6897"|"106179"|"105566"
"6898"|"106179"|"106017"
"6899"|"106179"|"105774"
"6900"|"106180"|"108954"
"6901"|"106180"|"109136"
"6902"|"106180"|"105632"
"6903"|"106180"|"104137"
"6904"|"106180"|"103845"
"6905"|"106180"|"109306"
"6906"|"106180"|"105955"
"6907"|"106180"|"102276"
"6908"|"106180"|"109641"
"6909"|"106180"|"108598"
"6910"|"106185"|"105549"
"6911"|"106185"|"109545"
"6912"|"106185"|"105616"
"6913"|"106185"|"105700"
"6914"|"106185"|"107168"
"6915"|"106185"|"106017"
"6916"|"106185"|"106255"
"6917"|"106185"|"106227"
"6918"|"106194"|"107390"
"6919"|"106194"|"105572"
"6920"|"106194"|"105745"
"6921"|"106194"|"105637"
"6922"|"106194"|"106267"
"6923"|"106194"|"106034"
"6924"|"106194"|"106230"
"6925"|"106194"|"105662"
"6926"|"106194"|"106887"
"6927"|"106194"|"106142"
"6928"|"106194"|"105582"
"6929"|"106194"|"105735"
"6930"|"106194"|"105233"
"6931"|"106194"|"110169"
"6932"|"106194"|"106241"
"6933"|"106195"|"102176"
"6934"|"106195"|"104500"
"6935"|"106195"|"105330"
"6936"|"106195"|"109453"
"6937"|"106195"|"104476"
"6938"|"106195"|"107122"
"6939"|"106195"|"106729"
"6940"|"106195"|"107877"
"6941"|"106195"|"109871"
"6942"|"106195"|"104157"
"6943"|"106195"|"103419"
"6944"|"106195"|"104929"
"6945"|"106195"|"107949"
"6946"|"106195"|"104881"
"6947"|"106195"|"102291"
"6948"|"106196"|"105581"
"6949"|"106196"|"105811"
"6950"|"106196"|"105567"
"6951"|"106196"|"105832"
"6952"|"106196"|"105880"
"6953"|"106196"|"107839"
"6954"|"106196"|"107653"
"6955"|"106196"|"106166"
"6956"|"106196"|"106119"
"6957"|"106196"|"106267"
"6958"|"106196"|"106209"
"6959"|"106196"|"107390"
"6960"|"106196"|"105735"
"6961"|"106196"|"105596"
"6962"|"106196"|"106194"
"6963"|"106199"|"102273"
"6964"|"106199"|"102276"
"6965"|"106200"|"107407"
"6966"|"106200"|"100430"
"6967"|"106200"|"109372"
"6968"|"106200"|"106970"
"6969"|"106200"|"106577"
"6970"|"106200"|"109112"
"6971"|"106200"|"106815"
"6972"|"106200"|"100293"
"6973"|"106200"|"106718"
"6974"|"106200"|"106716"
"6975"|"106203"|"107711"
"6976"|"106203"|"106623"
"6977"|"106203"|"107753"
"6978"|"106207"|"106092"
"6979"|"106207"|"107712"
"6980"|"106207"|"105749"
"6981"|"106207"|"106229"
"6982"|"106209"|"105733"
"6983"|"106209"|"105516"
"6984"|"106209"|"106080"
"6985"|"106209"|"107085"
"6986"|"106209"|"105637"
"6987"|"106209"|"105845"
"6988"|"106209"|"105722"
"6989"|"106209"|"106194"
"6990"|"106209"|"105832"
"6991"|"106209"|"105582"
"6992"|"106209"|"105672"
"6993"|"106209"|"105547"
"6994"|"106209"|"105564"
"6995"|"106209"|"105604"
"6996"|"106209"|"105962"
"6997"|"106215"|"105747"
"6998"|"106215"|"106229"
"6999"|"106215"|"105604"
"7000"|"106215"|"106241"
"7001"|"106215"|"106887"
"7002"|"106215"|"105786"
"7003"|"106215"|"106166"
"7004"|"106215"|"105993"
"7005"|"106215"|"105828"
"7006"|"106215"|"105832"
"7007"|"106215"|"108729"
"7008"|"106215"|"106080"
"7009"|"106215"|"106267"
"7010"|"106215"|"106092"
"7011"|"106215"|"106042"
"7012"|"106220"|"105955"
"7013"|"106220"|"105717"
"7014"|"106220"|"103469"
"7015"|"106220"|"106271"
"7016"|"106224"|"107234"
"7017"|"106224"|"105564"
"7018"|"106224"|"105581"
"7019"|"106224"|"105637"
"7020"|"106224"|"105811"
"7021"|"106224"|"105745"
"7022"|"106224"|"106135"
"7023"|"106224"|"106019"
"7024"|"106224"|"109094"
"7025"|"106224"|"105547"
"7026"|"106224"|"105516"
"7027"|"106224"|"106267"
"7028"|"106224"|"107085"
"7029"|"106224"|"105571"
"7030"|"106224"|"106215"
"7031"|"106227"|"107369"
"7032"|"106227"|"106185"
"7033"|"106227"|"106117"
"7034"|"106227"|"105577"
"7035"|"106227"|"105943"
"7036"|"106227"|"105700"
"7037"|"106227"|"107168"
"7038"|"106227"|"107377"
"7039"|"106227"|"106255"
"7040"|"106227"|"105836"
"7041"|"106227"|"105616"
"7042"|"106227"|"106624"
"7043"|"106227"|"109545"
"7044"|"106227"|"106179"
"7045"|"106229"|"107420"
"7046"|"106229"|"105811"
"7047"|"106229"|"105602"
"7048"|"106229"|"107085"
"7049"|"106229"|"105862"
"7050"|"106229"|"105747"
"7051"|"106229"|"105875"
"7052"|"106229"|"107822"
"7053"|"106229"|"107312"
"7054"|"106229"|"106267"
"7055"|"106229"|"105694"
"7056"|"106229"|"106034"
"7057"|"106229"|"105962"
"7058"|"106229"|"107324"
"7059"|"106229"|"105993"
"7060"|"106230"|"106034"
"7061"|"106230"|"105662"
"7062"|"106230"|"106215"
"7063"|"106230"|"107698"
"7064"|"106230"|"107600"
"7065"|"106230"|"105233"
"7066"|"106230"|"106120"
"7067"|"106230"|"105993"
"7068"|"106230"|"107312"
"7069"|"106230"|"107618"
"7070"|"106230"|"106154"
"7071"|"106230"|"105745"
"7072"|"106230"|"106241"
"7073"|"106230"|"106504"
"7074"|"106230"|"105751"
"7075"|"106241"|"105735"
"7076"|"106241"|"105672"
"7077"|"106241"|"107085"
"7078"|"106241"|"106080"
"7079"|"106241"|"105963"
"7080"|"106241"|"105582"
"7081"|"106241"|"105572"
"7082"|"106241"|"105842"
"7083"|"106241"|"105962"
"7084"|"106241"|"106166"
"7085"|"106241"|"107839"
"7086"|"106241"|"106196"
"7087"|"106241"|"106120"
"7088"|"106241"|"107390"
"7089"|"106241"|"106811"
"7090"|"106249"|"107086"
"7091"|"106249"|"109306"
"7092"|"106249"|"108954"
"7093"|"106249"|"109830"
"7094"|"106249"|"100610"
"7095"|"106249"|"105949"
"7096"|"106251"|"107646"
"7097"|"106251"|"106665"
"7098"|"106251"|"106095"
"7099"|"106251"|"107783"
"7100"|"106251"|"105742"
"7101"|"106251"|"105804"
"7102"|"106251"|"107651"
"7103"|"106255"|"105943"
"7104"|"106255"|"107168"
"7105"|"106255"|"105713"
"7106"|"106255"|"105700"
"7107"|"106255"|"105566"
"7108"|"106255"|"107369"
"7109"|"106255"|"105549"
"7110"|"106255"|"105577"
"7111"|"106255"|"106117"
"7112"|"106255"|"105774"
"7113"|"106255"|"105617"
"7114"|"106255"|"106017"
"7115"|"106255"|"105939"
"7116"|"106255"|"106179"
"7117"|"106260"|"109803"
"7118"|"106260"|"106911"
"7119"|"106260"|"107122"
"7120"|"106260"|"106014"
"7121"|"106260"|"106249"
"7122"|"106260"|"104844"
"7123"|"106260"|"107605"
"7124"|"106260"|"108954"
"7125"|"106260"|"105988"
"7126"|"106260"|"105790"
"7127"|"106260"|"104373"
"7128"|"106260"|"104378"
"7129"|"106260"|"105753"
"7130"|"106260"|"104777"
"7131"|"106260"|"102129"
"7132"|"106267"|"107618"
"7133"|"106267"|"105564"
"7134"|"106267"|"108729"
"7135"|"106267"|"107534"
"7136"|"106267"|"106080"
"7137"|"106267"|"105571"
"7138"|"106267"|"106811"
"7139"|"106267"|"105662"
"7140"|"106267"|"105823"
"7141"|"106267"|"106241"
"7142"|"106267"|"106120"
"7143"|"106267"|"105582"
"7144"|"106267"|"106034"
"7145"|"106267"|"107839"
"7146"|"106267"|"102927"
"7147"|"106271"|"106220"
"7148"|"106271"|"105955"
"7149"|"106271"|"105717"
"7150"|"106273"|"109211"
"7151"|"106273"|"109545"
"7152"|"106273"|"105943"
"7153"|"106273"|"106005"
"7154"|"106273"|"105774"
"7155"|"106273"|"106179"
"7156"|"106273"|"107168"
"7157"|"106273"|"107377"
"7158"|"106273"|"105700"
"7159"|"106273"|"106507"
"7160"|"106273"|"106117"
"7161"|"106275"|"105779"
"7162"|"106275"|"105865"
"7163"|"106279"|"105823"
"7164"|"106279"|"106100"
"7165"|"106280"|"104654"
"7166"|"106280"|"106308"
"7167"|"106283"|"103470"
"7168"|"106284"|"105484"
"7169"|"106284"|"105502"
"7170"|"106284"|"103293"
"7171"|"106284"|"107951"
"7172"|"106284"|"100980"
"7173"|"106284"|"106952"
"7174"|"106284"|"109076"
"7175"|"106285"|"105168"
"7176"|"106295"|"105503"
"7177"|"106295"|"107803"
"7178"|"106296"|"106705"
"7179"|"106298"|"100266"
"7180"|"106298"|"103503"
"7181"|"106298"|"103659"
"7182"|"106308"|"101023"
"7183"|"106312"|"103500"
"7184"|"106321"|"104785"
"7185"|"106321"|"107009"
"7186"|"106321"|"107011"
"7187"|"106321"|"109076"
"7188"|"106321"|"103849"
"7189"|"106321"|"103755"
"7190"|"106321"|"106284"
"7191"|"106324"|"106443"
"7192"|"106324"|"102198"
"7193"|"106324"|"107802"
"7194"|"106324"|"105370"
"7195"|"106324"|"101129"
"7196"|"106324"|"108461"
"7197"|"106324"|"100686"
"7198"|"106324"|"102739"
"7199"|"106324"|"106601"
"7200"|"106324"|"105448"
"7201"|"106324"|"101714"
"7202"|"106324"|"107306"
"7203"|"106324"|"107867"
"7204"|"106324"|"102478"
"7205"|"106324"|"108164"
"7206"|"106340"|"106414"
"7207"|"106340"|"107803"
"7208"|"106340"|"105097"
"7209"|"106340"|"105303"
"7210"|"106346"|"107598"
"7211"|"106346"|"102362"
"7212"|"106346"|"109258"
"7213"|"106346"|"108507"
"7214"|"106346"|"102803"
"7215"|"106346"|"102792"
"7216"|"106346"|"107843"
"7217"|"106346"|"107573"
"7218"|"106346"|"104596"
"7219"|"106346"|"101984"
"7220"|"106346"|"107641"
"7221"|"106346"|"109408"
"7222"|"106346"|"107676"
"7223"|"106346"|"107020"
"7224"|"106346"|"105023"
"7225"|"106368"|"107390"
"7226"|"106368"|"105567"
"7227"|"106373"|"103958"
"7228"|"106373"|"106465"
"7229"|"106373"|"105277"
"7230"|"106373"|"107703"
"7231"|"106373"|"104378"
"7232"|"106375"|"102934"
"7233"|"106375"|"105482"
"7234"|"106375"|"105855"
"7235"|"106375"|"103419"
"7236"|"106375"|"101873"
"7237"|"106375"|"106014"
"7238"|"106375"|"105043"
"7239"|"106375"|"104929"
"7240"|"106375"|"105044"
"7241"|"106375"|"105109"
"7242"|"106375"|"101052"
"7243"|"106375"|"107605"
"7244"|"106375"|"103940"
"7245"|"106375"|"102617"
"7246"|"106375"|"103847"
"7247"|"106378"|"106209"
"7248"|"106378"|"107839"
"7249"|"106378"|"105604"
"7250"|"106379"|"105745"
"7251"|"106379"|"107712"
"7252"|"106379"|"105604"
"7253"|"106379"|"105811"
"7254"|"106379"|"106142"
"7255"|"106379"|"105233"
"7256"|"106381"|"103419"
"7257"|"106381"|"103939"
"7258"|"106381"|"102617"
"7259"|"106381"|"103847"
"7260"|"106381"|"107357"
"7261"|"106381"|"108196"
"7262"|"106381"|"107717"
"7263"|"106381"|"101052"
"7264"|"106381"|"102154"
"7265"|"106381"|"104851"
"7266"|"106381"|"100489"
"7267"|"106381"|"105075"
"7268"|"106381"|"104812"
"7269"|"106381"|"106951"
"7270"|"106381"|"108796"
"7271"|"106384"|"101548"
"7272"|"106384"|"101999"
"7273"|"106384"|"108598"
"7274"|"106384"|"102311"
"7275"|"106384"|"106573"
"7276"|"106385"|"101651"
"7277"|"106385"|"101296"
"7278"|"106390"|"104271"
"7279"|"106390"|"106540"
"7280"|"106390"|"101149"
"7281"|"106390"|"107554"
"7282"|"106390"|"106010"
"7283"|"106390"|"107637"
"7284"|"106412"|"100895"
"7285"|"106412"|"109641"
"7286"|"106412"|"109516"
"7287"|"106412"|"101594"
"7288"|"106412"|"107357"
"7289"|"106412"|"106375"
"7290"|"106412"|"103940"
"7291"|"106412"|"102179"
"7292"|"106412"|"104137"
"7293"|"106412"|"102767"
"7294"|"106412"|"105109"
"7295"|"106412"|"101052"
"7296"|"106412"|"108666"
"7297"|"106412"|"105955"
"7298"|"106412"|"102582"
"7299"|"106414"|"105097"
"7300"|"106414"|"100686"
"7301"|"106414"|"105370"
"7302"|"106414"|"103026"
"7303"|"106414"|"101714"
"7304"|"106414"|"102739"
"7305"|"106414"|"109208"
"7306"|"106414"|"107347"
"7307"|"106414"|"102411"
"7308"|"106414"|"103536"
"7309"|"106414"|"106340"
"7310"|"106414"|"106935"
"7311"|"106414"|"107666"
"7312"|"106414"|"105448"
"7313"|"106414"|"105105"
"7314"|"106415"|"109246"
"7315"|"106415"|"102680"
"7316"|"106420"|"107698"
"7317"|"106420"|"106378"
"7318"|"106420"|"106142"
"7319"|"106420"|"105811"
"7320"|"106420"|"106019"
"7321"|"106420"|"109094"
"7322"|"106420"|"105963"
"7323"|"106420"|"105766"
"7324"|"106420"|"105842"
"7325"|"106420"|"105747"
"7326"|"106420"|"106034"
"7327"|"106420"|"107600"
"7328"|"106420"|"105993"
"7329"|"106420"|"107839"
"7330"|"106420"|"107231"
"7331"|"106424"|"100212"
"7332"|"106424"|"106129"
"7333"|"106424"|"102702"
"7334"|"106425"|"104376"
"7335"|"106425"|"103733"
"7336"|"106425"|"109325"
"7337"|"106425"|"103933"
"7338"|"106425"|"109963"
"7339"|"106425"|"107949"
"7340"|"106425"|"108196"
"7341"|"106425"|"100605"
"7342"|"106425"|"104861"
"7343"|"106425"|"104657"
"7344"|"106425"|"104533"
"7345"|"106425"|"109411"
"7346"|"106425"|"105044"
"7347"|"106425"|"101873"
"7348"|"106425"|"102424"
"7349"|"106426"|"103773"
"7350"|"106426"|"107950"
"7351"|"106426"|"106002"
"7352"|"106426"|"101415"
"7353"|"106426"|"105795"
"7354"|"106426"|"106079"
"7355"|"106442"|"104509"
"7356"|"106442"|"103457"
"7357"|"106442"|"107429"
"7358"|"106442"|"101597"
"7359"|"106442"|"109649"
"7360"|"106442"|"106948"
"7361"|"106442"|"107284"
"7362"|"106443"|"107666"
"7363"|"106443"|"101750"
"7364"|"106443"|"109856"
"7365"|"106443"|"104293"
"7366"|"106443"|"102189"
"7367"|"106443"|"100686"
"7368"|"106443"|"107803"
"7369"|"106443"|"105097"
"7370"|"106443"|"108461"
"7371"|"106443"|"108164"
"7372"|"106443"|"105370"
"7373"|"106443"|"107305"
"7374"|"106443"|"106340"
"7375"|"106443"|"102478"
"7376"|"106443"|"105396"
"7377"|"106450"|"101129"
"7378"|"106450"|"102411"
"7379"|"106450"|"106443"
"7380"|"106450"|"107802"
"7381"|"106450"|"105097"
"7382"|"106450"|"102189"
"7383"|"106450"|"100686"
"7384"|"106450"|"106601"
"7385"|"106450"|"106414"
"7386"|"106450"|"106324"
"7387"|"106450"|"107279"
"7388"|"106450"|"107867"
"7389"|"106465"|"105753"
"7390"|"106465"|"106036"
"7391"|"106465"|"107703"
"7392"|"106465"|"106022"
"7393"|"106465"|"109210"
"7394"|"106465"|"109733"
"7395"|"106465"|"109803"
"7396"|"106465"|"105044"
"7397"|"106465"|"103419"
"7398"|"106465"|"103933"
"7399"|"106465"|"106009"
"7400"|"106465"|"106260"
"7401"|"106465"|"107122"
"7402"|"106465"|"104378"
"7403"|"106465"|"101783"
"7404"|"106470"|"104391"
"7405"|"106470"|"103503"
"7406"|"106470"|"100287"
"7407"|"106470"|"100360"
"7408"|"106470"|"101767"
"7409"|"106470"|"100392"
"7410"|"106488"|"109596"
"7411"|"106488"|"105165"
"7412"|"106488"|"103984"
"7413"|"106488"|"102391"
"7414"|"106488"|"104490"
"7415"|"106488"|"104352"
"7416"|"106488"|"105211"
"7417"|"106488"|"107745"
"7418"|"106488"|"106612"
"7419"|"106488"|"105489"
"7420"|"106488"|"104000"
"7421"|"106488"|"104095"
"7422"|"106488"|"104483"
"7423"|"106504"|"105637"
"7424"|"106504"|"109797"
"7425"|"106504"|"105571"
"7426"|"106504"|"105708"
"7427"|"106504"|"105559"
"7428"|"106504"|"105735"
"7429"|"106504"|"109057"
"7430"|"106504"|"107137"
"7431"|"106504"|"107698"
"7432"|"106504"|"106019"
"7433"|"106507"|"106017"
"7434"|"106507"|"106227"
"7435"|"106507"|"110525"
"7436"|"106507"|"106255"
"7437"|"106507"|"105836"
"7438"|"106507"|"107168"
"7439"|"106507"|"105549"
"7440"|"106533"|"106553"
"7441"|"106533"|"109946"
"7442"|"106533"|"106540"
"7443"|"106533"|"106544"
"7444"|"106533"|"109183"
"7445"|"106533"|"108750"
"7446"|"106533"|"109537"
"7447"|"106533"|"106552"
"7448"|"106533"|"101627"
"7449"|"106533"|"106542"
"7450"|"106533"|"109525"
"7451"|"106533"|"109186"
"7452"|"106533"|"106563"
"7453"|"106533"|"109949"
"7454"|"106537"|"108753"
"7455"|"106537"|"106540"
"7456"|"106537"|"107554"
"7457"|"106537"|"108624"
"7458"|"106540"|"106555"
"7459"|"106540"|"108753"
"7460"|"106540"|"107499"
"7461"|"106540"|"106542"
"7462"|"106540"|"101627"
"7463"|"106540"|"109183"
"7464"|"106540"|"109186"
"7465"|"106540"|"106551"
"7466"|"106540"|"106010"
"7467"|"106540"|"106560"
"7468"|"106540"|"109949"
"7469"|"106540"|"108436"
"7470"|"106540"|"109946"
"7471"|"106540"|"106390"
"7472"|"106540"|"108624"
"7473"|"106542"|"108753"
"7474"|"106542"|"106550"
"7475"|"106542"|"108440"
"7476"|"106542"|"109537"
"7477"|"106542"|"106540"
"7478"|"106542"|"109186"
"7479"|"106542"|"106552"
"7480"|"106542"|"109946"
"7481"|"106542"|"108624"
"7482"|"106542"|"106533"
"7483"|"106542"|"106553"
